galaxian.zip	Galaxian (Namco set 1)
galaxiana.zip	Galaxian (Namco set 2)
galaxrf.zip	Galaxian (Recreativos Franco S.A. Spanish bootleg)
galaxianrp.zip	Galaxian (Rene Pierre bootleg)
galaxianbl3.zip	Galaxian (Spanish bootleg)
galaxiant.zip	Galaxian (Taito)
galaxbsf.zip	Galaxian (bootleg, set 1)
galaxianbl.zip	Galaxian (bootleg, set 2)
galaxbsf2.zip	Galaxian (bootleg, set 3)
galaxianbl2.zip	Galaxian (bootleg, set 4)
galaxrcgg.zip	Galaxian Growing Galaxip / Galaxian Nave Creciente (Recreativos Covadonga Spanish bootleg)
galaxrfgg.zip	Galaxian Growing Galaxip / Galaxian Nave Creciente (Recreativos Franco S.A. Spanish bootleg)
galap4.zip	Galaxian Part 4 (hack)
galapx.zip	Galaxian Part X (moonaln hack)
tst_galx.zip	Galaxian Test ROM
galturbo.zip	Galaxian Turbo (superg hack)
galemp.zip	Galaxy Empire (bootleg?)
galaxyfg.zip	Galaxy Fight - Universal Warriors
gforce2.zip	Galaxy Force 2
gforce2j.zip	Galaxy Force 2 (Japan)
gforce2ja.zip	Galaxy Force 2 (Japan, Rev A)
gforce2sd.zip	Galaxy Force 2 (Super Deluxe unit)
galaxygn.zip	Galaxy Gunners
galwars2.zip	Galaxy Wars II (Defender bootleg)
galaxyx.zip	Galaxy X (bootleg of Galaxian)
gallag.zip	Gallag
gallop.zip	Gallop - Armed police Unit (Japan, M72 hardware)
galmedes.zip	Galmedes (Japan)
galhustl.zip	Gals Hustler
galpanic.zip	Gals Panic (Unprotected)
galpani3.zip	Gals Panic 3 (Euro)
galpani3hk.zip	Gals Panic 3 (Hong Kong)
galpani3j.zip	Gals Panic 3 (Japan)
galpani3k.zip	Gals Panic 3 (Korea)
galpani4.zip	Gals Panic 4 (Europe)
galpani4j.zip	Gals Panic 4 (Japan)
galpani4k.zip	Gals Panic 4 (Korea)
galpanidx.zip	Gals Panic DX (Asia)
galpaniex.zip	Gals Panic EX (Korea)
galpanisa.zip	Gals Panic S - Extra Edition (Asia)
galpanis.zip	Gals Panic S - Extra Edition (Europe, revision 1)
galpanise.zip	Gals Panic S - Extra Edition (Europe, set 2)
galpanisj.zip	Gals Panic S - Extra Edition (Japan, revision 1)
galpaniska.zip	Gals Panic S - Extra Edition (Korea)
galpanisk.zip	Gals Panic S - Extra Edition (Korea, revision 1)
galpans2a.zip	Gals Panic S2 (Asia)
galpans2.zip	Gals Panic S2 (Europe)
galpans2j.zip	Gals Panic S2 (Japan)
galpans3.zip	Gals Panic S3 (Japan)
galpansu.zip	Gals Panic SU (Korea)
galspnbl.zip	Gals Pinball
usg182.zip	Games V18.2
usg185.zip	Games V18.5
usg187c.zip	Games V18.7C
usgames.zip	Games V25.4X
ginkun.zip	Ganbare Ginkun
gangonta.zip	Ganbare! Gonta!! 2 / Party Time: Gonta the Diver II (Japan Release)
ganbare.zip	Ganbare! Marine Kun (Marine 2K0411 JPN)
gbusters.zip	Gang Busters (set 1)
gbustersa.zip	Gang Busters (set 2)
ghunter.zip	Gang Hunter / Dead Angle
ghunters.zip	Gang Hunter / Dead Angle (Spain)
gangwars.zip	Gang Wars
gangwarsj.zip	Gang Wars (Japan)
gangwarsu.zip	Gang Wars (US)
gangwarsb.zip	Gang Wars (bootleg)
ganryu.zip	Ganryu / Musashi Ganryuki
gaplusd.zip	Gaplus (GP2 rev D, alternate hardware)
gaplus.zip	Gaplus (GP2 rev. B)
gaplusa.zip	Gaplus (GP2)
gaplust.zip	Gaplus (Tecfri PCB)
gardia.zip	Gardia (317-0006)
garogun.zip	Garogun Seroyang (Korea)
garoub.zip	Garou - Mark of the Wolves (Enable hidden characters)
garouha.zip	Garou - Mark of the Wolves (NGH-2530)
garou.zip	Garou - Mark of the Wolves (NGM-2530)
garouh.zip	Garou - Mark of the Wolves (NGM-2530) (NGH-2530)
garoubl.zip	Garou - Mark of the Wolves (bootleg)
garoup.zip	Garou - Mark of the Wolves (prototype)
garuka.zip	Garuka (Japan ver. W)
garyoret.zip	Garyo Retsuden (Japan)
gatedoom1.zip	Gate of Doom (US revision 1)
gatedoom.zip	Gate of Doom (US revision 4)
gauntlet2pg1.zip	Gauntlet (2 Players, German, rev 1)
gauntlet2pg.zip	Gauntlet (2 Players, German, rev 4)
gauntlet2pj2.zip	Gauntlet (2 Players, Japanese rev 2)
gauntlet2pj.zip	Gauntlet (2 Players, Japanese, rev 5)
gauntlet2pr3.zip	Gauntlet (2 Players, rev 3)
gauntlet2p.zip	Gauntlet (2 Players, rev 6)
gauntletg.zip	Gauntlet (German, rev 10)
gauntletgr3.zip	Gauntlet (German, rev 3)
gauntletgr6.zip	Gauntlet (German, rev 6)
gauntletgr8.zip	Gauntlet (German, rev 8)
gauntletj12.zip	Gauntlet (Japanese, rev 12)
gauntletj.zip	Gauntlet (Japanese, rev 13)
gauntlets.zip	Gauntlet (Spanish, rev 15)
gauntletr1.zip	Gauntlet (rev 1)
gauntlet.zip	Gauntlet (rev 14)
gauntletr2.zip	Gauntlet (rev 2)
gauntletr4.zip	Gauntlet (rev 4)
gauntletr5.zip	Gauntlet (rev 5)
gauntletr7.zip	Gauntlet (rev 7)
gauntletr9.zip	Gauntlet (rev 9)
gaunt2.zip	Gauntlet II
gaunt22pg.zip	Gauntlet II (2 Players, German)
gaunt22p1.zip	Gauntlet II (2 Players, rev 1)
gaunt22p.zip	Gauntlet II (2 Players, rev 2)
gaunt2g.zip	Gauntlet II (German)
geebeeb.zip	Gee Bee (Europe)
geebee.zip	Gee Bee (Japan)
geebeea.zip	Gee Bee (UK)
geebeeg.zip	Gee Bee (US)
gekiridnj.zip	Gekirindan (Ver 2.3J 1995/09/21)
gekiridn.zip	Gekirindan (Ver 2.3O 1995/09/21)
geminij.zip	Gemini Wing (Japan)
gemini.zip	Gemini Wing (World)
geminib.zip	Gemini Wing (World, bootleg)
genix.zip	Genix Family
genpeitd.zip	Genpei ToumaDen
gensitou.zip	Genshi-Tou 1930's (Japan)
geostorm.zip	Geostorm (Japan)
getstarj.zip	Get Star (Japan)
getstarb1.zip	Get Star (bootleg set 1)
getstarb2.zip	Get Star (bootleg set 2)
ghostbi.zip	Ghost Busters (FMV Demo)
ghostmun.zip	Ghost Muncher
gpilotsh.zip	Ghost Pilots (NGH-020)(US)
gpilots.zip	Ghost Pilots (NGM-020)(NGH-020)
gpilotsp.zip	Ghost Pilots (prototype)
ghostlop.zip	Ghostlop (prototype)
gmgalax.zip	Ghostmuncher Galaxian (bootleg)
gngblita.zip	Ghosts'n Goblins (Italian bootleg, harder)
gngt.zip	Ghosts'n Goblins (US)
gngc.zip	Ghosts'n Goblins (World Revision C)
gng.zip	Ghosts'n Goblins (World? set 1)
gnga.zip	Ghosts'n Goblins (World? set 2)
gngbl.zip	Ghosts'n Goblins (bootleg with Cross)
gngbla.zip	Ghosts'n Goblins (bootleg, harder)
gngprot.zip	Ghosts'n Goblins (prototype)
ghoulsu.zip	Ghouls'n Ghosts (US)
ghouls.zip	Ghouls'n Ghosts (World)
ghoxj.zip	Ghox (joystick)
ghoxjo.zip	Ghox (joystick, older)
ghox.zip	Ghox (spinner)
gigawinga.zip	Giga Wing (990222 Asia)
gigawingb.zip	Giga Wing (990222 Brazil)
gigawingh.zip	Giga Wing (990222 Hispanic)
gigawingd.zip	Giga Wing (990222 USA Phoenix Edition)
gigawing.zip	Giga Wing (990222 USA)
gigawingjd.zip	Giga Wing (990223 Japan Phoenix Edition)
gigawingj.zip	Giga Wing (990223 Japan)
gigaman2.zip	Gigaman 2: The Power Fighters (bootleg)
gigandes.zip	Gigandes
gigandesa.zip	Gigandes (earlier)
gigas.zip	Gigas (MC-8123, 317-5002)
gigasb.zip	Gigas (bootleg)
gigasm2b.zip	Gigas Mark II
gigasm2.zip	Gigas Mark II (MC-8123, 317-5002)
ginganin.zip	Ginga NinkyouDen (set 1)
ginganina.zip	Ginga NinkyouDen (set 2)
gteikoku.zip	Gingateikoku No Gyakushu
gteikokub.zip	Gingateikoku No Gyakushu (bootleg set 1)
gteikokub2.zip	Gingateikoku No Gyakushu (bootleg set 2)
gladiatr.zip	Gladiator (US)
sgladiat.zip	Gladiator 1984
glass10.zip	Glass (Ver 1.0, Break Edition) (set 1)
glass10a.zip	Glass (Ver 1.0, Break Edition) (set 2)
glass.zip	Glass (Ver 1.1, Break Edition, Version 1994)
glasskr.zip	Glass (Ver 1.1, Break Edition, Version 1994) (censored, unprotected)
gblchmp.zip	Global Champion (Ver 2.1A 1994/07/29)
go2000.zip	Go 2000
gogold.zip	Go For The Gold (Japan)
yamagchi.zip	Go Go Mr. Yamaguchi / Yuke Yuke Yamaguchi-kun
goalx3.zip	Goal! Goal! Goal!
godzilla.zip	Godzilla (Japan)
goindolj.zip	Goindol (Japan)
goindolu.zip	Goindol (US)
goindol.zip	Goindol (World)
goldmedlb.zip	Gold Medalist (bootleg)
goldmedl.zip	Gold Medalist (set 1)
goldmedla.zip	Gold Medalist (set 2)
goldnaxe1d.zip	Golden Axe (set 1, World, FD1094 317-0110 decrypted)
goldnaxe1.zip	Golden Axe (set 1, World, FD1094 317-0110)
goldnaxe2.zip	Golden Axe (set 2, US, 8751 317-0112)
goldnaxe3d.zip	Golden Axe (set 3, World, FD1094 317-0120 decrypted)
goldnaxe3.zip	Golden Axe (set 3, World, FD1094 317-0120)
goldnaxejd.zip	Golden Axe (set 4, Japan, FD1094 317-0121 decrypted)
goldnaxej.zip	Golden Axe (set 4, Japan, FD1094 317-0121)
goldnaxeud.zip	Golden Axe (set 5, US, FD1094 317-0122 decrypted)
goldnaxeu.zip	Golden Axe (set 5, US, FD1094 317-0122)
goldnaxe.zip	Golden Axe (set 6, US, 8751 317-123A)
ga2j.zip	Golden Axe: The Revenge of Death Adder (Japan)
ga2u.zip	Golden Axe: The Revenge of Death Adder (US, Rev A)
ga2.zip	Golden Axe: The Revenge of Death Adder (World, Rev B)
gfire2.zip	Golden Fire II
gt97v120.zip	Golden Tee '97 (v1.20)
gt97v121.zip	Golden Tee '97 (v1.21)
gt97s121.zip	Golden Tee '97 (v1.21S)
gt97v122.zip	Golden Tee '97 (v1.22)
gt97.zip	Golden Tee '97 (v1.30)
gt97t240.zip	Golden Tee '97 Tournament (v2.40)
gt97t243.zip	Golden Tee '97 Tournament (v2.43)
gt98v100.zip	Golden Tee '98 (v1.00)
gt98s100.zip	Golden Tee '98 (v1.00S)
gt98.zip	Golden Tee '98 (v1.10)
gt98t302.zip	Golden Tee '98 Tournament (v3.02)
gt98t303.zip	Golden Tee '98 Tournament (v3.03)
gt99.zip	Golden Tee '99 (v1.00)
gt99s100.zip	Golden Tee '99 (v1.00S)
gt99t400.zip	Golden Tee '99 Tournament (v4.00)
gt2k.zip	Golden Tee 2K (v1.00)
gt2kp100.zip	Golden Tee 2K (v1.00) (alt protection)
gt2ks100.zip	Golden Tee 2K (v1.00S)
gt2kt500.zip	Golden Tee 2K Tournament (v5.00)
gt3dv14.zip	Golden Tee 3D Golf (v1.4)
gt3dv15.zip	Golden Tee 3D Golf (v1.5)
gt3dv16.zip	Golden Tee 3D Golf (v1.6)
gt3dv17.zip	Golden Tee 3D Golf (v1.7)
gt3dv18.zip	Golden Tee 3D Golf (v1.8)
gt3dl191.zip	Golden Tee 3D Golf (v1.91L)
gt3dl192.zip	Golden Tee 3D Golf (v1.92L)
gt3ds192.zip	Golden Tee 3D Golf (v1.92S)
gt3d.zip	Golden Tee 3D Golf (v1.93N)
gt3dl19.zip	Golden Tee 3D Golf (v1.9L)
gt3dt211.zip	Golden Tee 3D Golf Tournament (v2.11)
gt3dt231.zip	Golden Tee 3D Golf Tournament (v2.31)
gtclassc.zip	Golden Tee Classic (v1.00)
gtclasscp.zip	Golden Tee Classic (v1.00) (alt protection)
gtclasscs.zip	Golden Tee Classic (v1.00S)
gtdiamond.zip	Golden Tee Diamond Edition Tournament (v3.05T ELC)
gtroyal.zip	Golden Tee Royal Edition Tournament (v4.02T EDM)
gtsupreme.zip	Golden Tee Supreme Edition Tournament (v5.10T ELC S)
gollygho.zip	Golly! Ghost!
imsorryj.zip	Gonbee no I'm Sorry (315-5110, Japan)
gondou.zip	Gondomania (US)
gondo.zip	Gondomania (World)
ironfortc.zip	Gongtit Jiucoi Iron Fortress (Hong Kong)
goori.zip	Goori Goori
gorkans.zip	Gorkans
gotcha.zip	Got-cha Mini Game Festival
plegends.zip	Gouketsuji Gaiden Legends (USA, ver. 95/06/20)
plegendsj.zip	Gouketsuji Gaiden Saikyou Densetsu (Japan, ver. 95/06/20)
powerinsj.zip	Gouketsuji Ichizoku (Japan)
powerinspj.zip	Gouketsuji Ichizoku (Japan, prototype)
pwrinst2j.zip	Gouketsuji Ichizoku 2 (Japan, ver. 94/04/08)
ryorioh.zip	Gourmet Battle Quiz Ryohrioh CooKing (Japan)
gradiusb.zip	Gradius (Bubble System)
gradius.zip	Gradius (Japan, ROM version)
gradius2.zip	Gradius II - GOFER no Yabou (Japan New ver.)
gradius2a.zip	Gradius II - GOFER no Yabou (Japan Old ver.)
gradius2b.zip	Gradius II - GOFER no Yabou (Japan Older ver.)
gradius3a.zip	Gradius III (Asia)
gradius3j.zip	Gradius III (Japan, program code S)
gradius3js.zip	Gradius III (Japan, program code S, split)
gradius3.zip	Gradius III (World, program code R)
f1gpstar2.zip	Grand Prix Star (ver 2.0)
f1gpstar3.zip	Grand Prix Star (ver 3.0)
f1gpstar.zip	Grand Prix Star (ver 4.0)
gstrik2.zip	Grand Striker 2 (Europe and Oceania)
grndtour.zip	Grand Tour
cgraplop2.zip	Graplop (no title screen) (DECO Cassette) (US)
grasspin.zip	Grasspin
gratiaa.zip	Gratia - Second Earth (ver 1.0, 91022-10 version)
gratia.zip	Gratia - Second Earth (ver 1.0, 92047-01 version)
gravitar1.zip	Gravitar (version 1)
gravitar2.zip	Gravitar (version 2)
gravitar.zip	Gravitar (version 3)
gtmr2u.zip	Great 1000 Miles Rally 2 USA (95/05/18)
gtmre.zip	Great 1000 Miles Rally: Evolution Model!!! (94/09/06)
gtmrusa.zip	Great 1000 Miles Rally: U.S.A Version! (94/09/06)
gmahou.zip	Great Mahou Daisakusen (000121 Japan)
gslgr94u.zip	Great Sluggers '94
gslgr94j.zip	Great Sluggers '94 (Japan)
gslugrsj.zip	Great Sluggers (Japan)
gberet.zip	Green Beret
gberetb.zip	Green Beret (bootleg)
gseekeru.zip	Grid Seeker: Project Storm Hammer (Ver 1.3A)
gseekerj.zip	Grid Seeker: Project Storm Hammer (Ver 1.3J)
gseeker.zip	Grid Seeker: Project Storm Hammer (Ver 1.3O)
griffon.zip	Griffon (bootleg of Phoenix)
grindstm.zip	Grind Stormer
grindstma.zip	Grind Stormer (older set)
grobda.zip	Grobda (New Ver.)
grobda2.zip	Grobda (Old Ver. set 1)
grobda3.zip	Grobda (Old Ver. set 2)
groundfx.zip	Ground Effects / Super Ground Effects (Japan)
growlu.zip	Growl (US)
growla.zip	Growl (World)
growl.zip	Growl (World, Rev 1)
gryzor.zip	Gryzor (Set 1)
gryzor1.zip	Gryzor (Set 2)
grdian.zip	Guardian (US)
grdnstrmg.zip	Guardian Storm (Germany)
grdnstrmau.zip	Guardian Storm (horizontal, Australia)
grdnstrm.zip	Guardian Storm (horizontal, not encrypted)
grdnstrmv.zip	Guardian Storm (vertical)
grdians.zip	Guardians
grdianslbss.zip	Guardians (Field Edition, Hack)
grdianske.zip	Guardians (Kerron Edition, Hack)
grdianslbs.zip	Guardians (LBS Edition, Hack)
grdianssy.zip	Guardians (Shen Yue Edition, Hack)
gwarb.zip	Guerrilla War (Joystick hack bootleg)
gwar.zip	Guerrilla War (US)
gwara.zip	Guerrilla War (Version 1)
gwarab.zip	Guerrilla War (Version 1, set 2)
gwarj.zip	Guevara (Japan)
gulfstrmk.zip	Gulf Storm (Korea)
gulfstrmm.zip	Gulf Storm (Media Shoji)
gulfstrm.zip	Gulf Storm (set 1)
gulfstrma.zip	Gulf Storm (set 2)
gulfstrmb.zip	Gulf Storm (set 3)
gulfwar2.zip	Gulf War II (set 1)
gulfwar2a.zip	Gulf War II (set 2)
gulunpa.zip	Gulun.Pa! (Japan 931220 L)
gumbo.zip	Gumbo
gunfront.zip	Gun & Frontier (World)
gunball.zip	Gun Ball (Japan)
gunbuletj.zip	Gun Bullet (Japan, GN1)
gunbuletw.zip	Gun Bullet (World, GN3 Rev B)
gundl94.zip	Gun Dealer '94
gunfrontj.zip	Gun Frontier (Japan)
bangj.zip	Gun Gabacho (Japan)
gunhohki.zip	Gun Hohki (Japan)
gunmast.zip	Gun Master
gunsmokeg.zip	Gun.Smoke (Germany, censored)
gunsmokej.zip	Gun.Smoke (Japan, 851115)
gunsmokeua.zip	Gun.Smoke (US, 851115, set 1)
gunsmokeub.zip	Gun.Smoke (US, 851115, set 2)
gunsmokeu.zip	Gun.Smoke (US, 860408)
gunsmoke.zip	Gun.Smoke (World, 851115)
gunsmokeb.zip	Gun.Smoke (World, 851115) (bootleg)
gunnail.zip	GunNail (28th May. 1992)
gunnailp.zip	GunNail (location test)
gnbarich.zip	Gunbarich
gunbirdj.zip	Gunbird (Japan)
gunbirdk.zip	Gunbird (Korea)
gunbird.zip	Gunbird (World)
gunbird2.zip	Gunbird 2 (set 1)
gunbird2a.zip	Gunbird 2 (set 2)
gunbustrj.zip	Gunbuster (Japan)
gunbustru.zip	Gunbuster (US)
gunbustr.zip	Gunbuster (World)
gundhara.zip	Gundhara
gundharac.zip	Gundhara (Chinese, bootleg?)
gunforcej.zip	Gunforce - Battle Fire Engulfed Terror Island (Japan)
gunforceu.zip	Gunforce - Battle Fire Engulfed Terror Island (US)
gunforce.zip	Gunforce - Battle Fire Engulfed Terror Island (World)
gunforc2.zip	Gunforce 2 (US)
gunlock.zip	Gunlock (Ver 2.3O 1994/01/20)
gururin.zip	Gururin
gussun.zip	Gussun Oyoyo (Japan)
gutsn.zip	Guts'n (Japan)
gutangtn.zip	Guttang Gottong
guwange.zip	Guwange (Japan, Master Ver. 99/06/24)
guwanges.zip	Guwange (Japan, Special Ver. 00/01/01)
guzzler.zip	Guzzler
pbancho.zip	Gyakuten!! Puzzle Bancho (Japan)
gyrodine.zip	Gyrodine
gyrodinet.zip	Gyrodine (Taito Corporation license)
gyruss.zip	Gyruss
gyrussce.zip	Gyruss (Centuri)
gyrussb.zip	Gyruss (bootleg?)
hal21.zip	HAL21
hal21j.zip	HAL21 (Japan)
hachamf.zip	Hacha Mecha Fighter (19th Sep. 1991, protected, set 1)
hachamfa.zip	Hacha Mecha Fighter (19th Sep. 1991, protected, set 2)
hachamfb.zip	Hacha Mecha Fighter (19th Sep. 1991, unprotected, bootleg Thunder Dragon conversion)
hachamfp.zip	Hacha Mecha Fighter (Location Test Prototype, 19th Sep. 1991)
hachoo.zip	Hachoo!
halfway.zip	Halfway To Hell: Progear Red Label (2016-1-17 Red label ver)
chamburger.zip	Hamburger (DECO Cassette) (Japan)
hamaway.zip	Hammer Away (prototype)
hharryu.zip	Hammerin' Harry (US, M84 hardware)
hharry.zip	Hammerin' Harry (World, M81 hardware))
hharryb.zip	Hammerin' Harry (World, M84 hardware bootleg)
hangon1.zip	Hang-On
hangon2.zip	Hang-On (Rev A, ride-on)
hangon.zip	Hang-On (rev A)
hangonjr.zip	Hang-On Jr. Rev.B
hangly.zip	Hangly-Man (set 1)
hangly2.zip	Hangly-Man (set 2)
hangly3.zip	Hangly-Man (set 3)
hangzo.zip	Hangzo (Japan, prototype)
happy6100cn.zip	Happy 6-in-1 (V100 - V100MK, China)
happy6100hk.zip	Happy 6-in-1 (V100 - V100MK, Hong Kong)
happy6101.zip	Happy 6-in-1 (V101 - V100MK, China)
happy6.zip	Happy 6-in-1 (V102 - V101MK, China)
harddunkj.zip	Hard Dunk (Japan)
harddunk.zip	Hard Dunk (World)
hardhead.zip	Hard Head
hardhea2a.zip	Hard Head 2 (v2.0, Music Program v2.0)
hardhea2.zip	Hard Head 2 (v2.0, Music Program v2.4)
hpuncher.zip	Hard Puncher (Japan)
hardyard10.zip	Hard Yardage (v1.00)
hardyard11.zip	Hard Yardage (v1.10)
hardyard.zip	Hard Yardage (v1.20)
harem.zip	Harem
hasamu.zip	Hasamu (Japan)
hthero93u.zip	Hat Trick Hero '93 (Ver 1.0A 1993/02/28)
hthero93.zip	Hat Trick Hero '93 (Ver 1.0J 1993/02/28)
hthero94.zip	Hat Trick Hero '94 (Ver 2.2A 1994/05/26)
hthero95u.zip	Hat Trick Hero '95 (Ver 2.5A 1994/11/03)
hthero95.zip	Hat Trick Hero '95 (Ver 2.5J 1994/11/03)
hthero95a.zip	Hat Trick Hero '95 (Ver 2.6Asia 1994/11/17)
hthero.zip	Hat Trick Hero (Japan)
htchctch.zip	Hatch Catch
hatrisj.zip	Hatris (Japan)
hatris.zip	Hatris (US)
hcastlee.zip	Haunted Castle (ver. E)
hcastlek.zip	Haunted Castle (ver. K)
hcastle.zip	Haunted Castle (ver. M)
hayaosi2.zip	Hayaoshi Quiz Grand Champion Taikai
hayaosi3a.zip	Hayaoshi Quiz Nettou Namahousou (ver 1.2)
hayaosi3.zip	Hayaoshi Quiz Nettou Namahousou (ver 1.5)
hayaosi1.zip	Hayaoshi Quiz Ouza Ketteisen - The King Of Quiz
headon1.zip	Head On (1 player)
headon.zip	Head On (2 players)
headons.zip	Head On (Sidam bootleg, set 1)
headonsa.zip	Head On (Sidam bootleg, set 2)
headonb.zip	Head On (bootleg on dedicated hardware)
headonmz.zip	Head On (bootleg, alt maze)
headonn.zip	Head On N
hedpanic.zip	Head Panic (ver. 0117, 17/01/2000)
hedpanicf.zip	Head Panic (ver. 0315, 15/03/2000)
hedpanica.zip	Head Panic (ver. 0702, 02/07/1999)
heatbrle.zip	Heated Barrel (Electronic Devices license)
heatbrlu.zip	Heated Barrel (US)
heatbrlo.zip	Heated Barrel (World old version)
heatbrl2.zip	Heated Barrel (World version 2)
heatbrl.zip	Heated Barrel (World version 3)
heatbrl3.zip	Heated Barrel (World version ?)
hbarrelu.zip	Heavy Barrel (US)
hbarrel.zip	Heavy Barrel (World)
hvymetal.zip	Heavy Metal (315-5135)
hvysmsha.zip	Heavy Smash (Asia version -4)
hvysmsh.zip	Heavy Smash (Europe version -2)
hvysmshj.zip	Heavy Smash (Japan version -2)
hvyunitja.zip	Heavy Unit (Japan, Alternate ROM format)
hvyunitj.zip	Heavy Unit (Japan, Newer)
hvyunitjo.zip	Heavy Unit (Japan, Older)
hvyunit.zip	Heavy Unit (World)
hvyunitu.zip	Heavy Unit -U.S.A. Version- (US)
hwchampjd.zip	Heavyweight Champ (Japan, FD1094 317-0046 decrypted)
hwchampj.zip	Heavyweight Champ (Japan, FD1094 317-0046)
hwchamp.zip	Heavyweight Champ (set 1)
hwchampa.zip	Heavyweight Champ (set 2)
heberpop.zip	Hebereke no Popoon (Japan)
heiankyo.zip	Heiankyo Alien
hellfire1.zip	Hellfire (1P set)
hellfire1a.zip	Hellfire (1P set, older)
hellfire.zip	Hellfire (2P set)
hellfire2a.zip	Hellfire (2P set, older)
herbiedk.zip	Herbie at the Olympics (DK conversion)
hero.zip	Hero
herodku.zip	Hero in the Castle of Doom (DK conversion not encrypted)
herodk.zip	Hero in the Castle of Doom (DK conversion)
heuksun.zip	Heuk Sun Baek Sa (Korea)
hexpoola.zip	Hex Pool (Senko)
hexpool.zip	Hex Pool (Shinkai)
hexa.zip	Hexa
hexionb.zip	Hexion (Bootleg, Asia ver. AAA)
hexion.zip	Hexion (Japan ver. JAB)
hidnctcha.zip	Hidden Catch (World) / Tul Lin Gu Lim Chat Ki '98 (Korea) (pcb ver 3.02)
hidnctch.zip	Hidden Catch (World) / Tul Lin Gu Lim Chat Ki '98 (Korea) (pcb ver 3.03)
hidctch2a.zip	Hidden Catch 2 (pcb ver 1.00) (Kor/Eng/Jpn/Chi)
hidctch2.zip	Hidden Catch 2 (pcb ver 3.03) (Kor/Eng) (AT89c52 protected)
hidnc2k.zip	Hidden Catch 2000 (AT89c52 protected)
hidctch3.zip	Hidden Catch 3 (ver 1.00 / pcb ver 3.05)
hiimpactp.zip	High Impact Football (prototype, revision0 proto 8.6 12/09/90)
hiimpact1.zip	High Impact Football (rev LA1 12/16/90)
hiimpact2.zip	High Impact Football (rev LA2 12/26/90)
hiimpact3.zip	High Impact Football (rev LA3 12/27/90)
hiimpact4.zip	High Impact Football (rev LA4 02/04/91)
hiimpact.zip	High Impact Football (rev LA5 02/15/91)
hwrace.zip	High Way Race
chwy.zip	Highway Chase (DECO Cassette) (US)
himesiki.zip	Himeshikibu (Japan)
hipoly.zip	Hipoly (bootleg of Hyper Olympic)
hippodrm.zip	Hippodrome (US)
hishouza.zip	Hishou Zame (Japan)
buraiken.zip	Hissatsu Buraiken (Japan)
hiticej.zip	Hit the Ice (Japan)
hitice.zip	Hit the Ice (US)
hoccer.zip	Hoccer (set 1)
hoccer2.zip	Hoccer (set 2)
hiryuken.zip	Hokuha Syourin Hiryu no Ken
holeland.zip	Hole Land (Japan)
holeland2.zip	Hole Land (Spain)
holo.zip	Holosseum (US, Rev A)
homo.zip	Homo
honeydol.zip	Honey Dolls
redfoxwp2.zip	Hong Hu Zhanji II (China, set 1)
redfoxwp2a.zip	Hong Hu Zhanji II (China, set 2)
hookj.zip	Hook (Japan)
hooku.zip	Hook (US)
hook.zip	Hook (World)
hoops96.zip	Hoops '96 (Europe/Asia 2.0)
hoops95.zip	Hoops (Europe/Asia 1.7)
hopprobo.zip	Hopper Robo
hopmappy.zip	Hopping Mappy
horizon.zip	Horizon
hotbubla.zip	Hot Bubble (Korea)
hotbubl.zip	Hot Bubble (Korea, with adult pictures)
hotchase.zip	Hot Chase (set 1)
hotchasea.zip	Hot Chase (set 2)
hotmemry11.zip	Hot Memory (V1.1, Germany, 11/30/94)
hotmemry.zip	Hot Memory (V1.2, Germany, 12/28/94)
hotmind.zip	Hot Mind (Hard Times hardware)
hotminda.zip	Hot Mind (adjustable prize)
hotpinbl.zip	Hot Pinball
hotrodja.zip	Hot Rod (Japan, 4 Players, Floppy Based, Rev B)
hotrodj.zip	Hot Rod (Japan, 4 Players, Floppy Based, Rev C)
hotrod.zip	Hot Rod (World, 3 Players, Turbo set 1, Floppy Based)
hotroda.zip	Hot Rod (World, 3 Players, Turbo set 2, Floppy Based)
hotshock.zip	Hot Shocker
hotshockb.zip	Hot Shocker (bootleg)
hotdogst.zip	Hotdog Storm - The First Supersonics (korea)
hunchbkg.zip	Hunchback (Galaxian hardware)
hunchbks.zip	Hunchback (Scramble hardware)
hunchbak.zip	Hunchback (set 1)
huncholy.zip	Hunchback Olympic
hncholms.zip	Hunchback Olympic (Scramble hardware)
hustle.zip	Hustle
hydra.zip	Hydra
hydrap.zip	Hydra (prototype 5/14/90)
hcrashc.zip	Hyper Crash (version C)
hcrash.zip	Hyper Crash (version D)
hyprduel.zip	Hyper Duel (Japan set 1)
hyprduel2.zip	Hyper Duel (Japan set 2)
hyprolym.zip	Hyper Olympic
hpolym84.zip	Hyper Olympic '84
hyprolymb.zip	Hyper Olympic (bootleg, set 1)
